1	137.000	-65.749	
1	138.000	-65.827	
1	139.000	-65.932	
1	140.000	-66.020	
1	141.000	-66.089	
1	142.000	-66.180	
1	143.000	-66.283	
1	144.000	-66.369	
1	145.000	-66.446	
1	146.000	-66.527	
1	147.000	-66.571	
1	148.000	-66.553	
1	149.000	-66.480	
1	150.000	-66.376	
1	151.000	-66.259	
1	152.000	-66.152	
1	153.000	-66.051	
1	154.000	-65.979	
1	155.000	-65.938	
1	156.000	-65.902	
1	157.000	-65.868	
1	158.000	-65.827	
1	159.000	-65.804	
1	160.000	-65.796	
1	161.000	-65.789	
1	162.000	-65.801	
1	163.000	-65.876	
1	164.000	-65.983	
1	165.000	-66.073	
1	166.000	-66.153	
1	167.000	-66.247	
1	168.000	-66.309	
1	169.000	-66.342	
1	170.000	-66.337	
1	171.000	-66.320	
1	172.000	-66.263	
1	173.000	-66.170	
1	174.000	-66.041	
1	175.000	-65.892	
1	176.000	-65.775	
1	177.000	-65.693	
1	178.000	-65.673	
1	179.000	-65.697	
1	180.000	-65.747	
1	181.000	-65.820	
1	182.000	-65.882	
1	183.000	-65.924	
1	184.000	-65.922	
1	185.000	-65.926	
1	186.000	-65.928	
1	187.000	-65.913	
1	188.000	-65.884	
1	189.000	-65.821	
1	190.000	-65.762	
1	191.000	-65.748	
1	192.000	-65.760	
1	193.000	-65.723	
1	194.000	-65.659	
1	195.000	-65.563	
1	196.000	-65.469	
1	197.000	-65.387	
1	198.000	-65.341	
1	199.000	-65.400	
1	200.000	-65.514	
1	201.000	-65.630	
1	202.000	-65.717	
1	203.000	-65.783	
1	204.000	-65.831	
1	205.000	-65.869	
1	206.000	-65.919	
1	207.000	-65.935	
1	208.000	-65.917	
1	209.000	-65.885	
1	210.000	-65.842	
1	211.000	-65.794	
1	212.000	-65.760	
1	213.000	-65.708	
1	214.000	-65.640	
1	215.000	-65.562	
1	216.000	-65.497	
1	217.000	-65.461	
1	218.000	-65.456	
1	219.000	-65.479	
1	220.000	-65.523	
1	221.000	-65.592	
1	222.000	-65.643	
1	223.000	-65.701	
1	224.000	-65.785	
1	225.000	-65.847	
1	226.000	-65.905	
1	227.000	-65.947	
1	228.000	-65.984	
1	229.000	-66.020	
1	230.000	-66.047	
1	231.000	-66.045	
1	232.000	-66.016	
1	233.000	-65.956	
1	234.000	-65.891	
1	235.000	-65.817	
1	236.000	-65.747	
1	237.000	-65.730	
1	238.000	-65.757	
1	239.000	-65.834	
1	240.000	-65.907	
1	241.000	-65.948	
1	242.000	-65.942	
1	243.000	-65.921	
1	244.000	-65.886	
1	245.000	-65.834	
1	246.000	-65.758	
1	247.000	-65.661	
1	248.000	-65.580	
1	249.000	-65.555	
1	250.000	-65.591	
1	251.000	-65.633	
1	252.000	-65.716	
1	253.000	-65.822	
1	254.000	-65.933	
1	255.000	-66.025	
1	256.000	-66.073	
1	257.000	-66.059	
1	258.000	-65.995	
1	259.000	-65.907	
1	260.000	-65.802	
1	261.000	-65.674	
1	262.000	-65.564	
1	263.000	-65.495	
1	264.000	-65.459	
1	265.000	-65.431	
1	266.000	-65.428	
1	267.000	-65.426	
1	268.000	-65.411	
1	269.000	-65.400	
1	270.000	-65.383	
1	271.000	-65.367	
1	272.000	-65.367	
1	273.000	-65.393	
1	274.000	-65.438	
1	275.000	-65.485	
1	276.000	-65.565	
1	277.000	-65.667	
1	278.000	-65.735	
1	279.000	-65.779	
1	280.000	-65.795	
1	281.000	-65.809	
1	282.000	-65.866	
1	283.000	-65.914	
1	284.000	-65.932	
1	285.000	-65.942	
1	286.000	-65.964	
1	287.000	-65.979	
1	288.000	-65.940	
1	289.000	-65.845	
1	290.000	-65.719	
1	291.000	-65.602	
1	292.000	-65.462	
1	293.000	-65.301	
1	294.000	-65.162	
1	295.000	-65.085	
1	296.000	-65.062	
1	297.000	-65.047	
1	298.000	-65.086	
1	299.000	-65.176	
1	300.000	-65.246	
1	301.000	-65.299	
1	302.000	-65.316	
1	303.000	-65.336	
1	304.000	-65.365	
1	305.000	-65.416	
1	306.000	-65.492	
1	307.000	-65.557	
1	308.000	-65.578	
1	309.000	-65.545	
1	310.000	-65.479	
1	311.000	-65.418	
1	312.000	-65.356	
1	313.000	-65.303	
1	314.000	-65.244	
1	315.000	-65.190	
1	316.000	-65.136	
1	317.000	-65.115	
1	318.000	-65.171	
1	319.000	-65.289	
1	320.000	-65.408	
1	321.000	-65.485	
1	322.000	-65.531	
1	323.000	-65.561	
1	324.000	-65.599	
1	325.000	-65.643	
1	326.000	-65.663	
1	327.000	-65.689	
1	328.000	-65.712	
1	329.000	-65.726	
1	330.000	-65.736	
1	331.000	-65.736	
1	332.000	-65.723	
1	333.000	-65.705	
1	334.000	-65.705	
1	335.000	-65.731	
1	336.000	-65.748	
1	337.000	-65.759	
1	338.000	-65.760	
1	339.000	-65.724	
1	340.000	-65.654	
1	341.000	-65.539	
1	342.000	-65.384	
1	343.000	-65.212	
1	344.000	-65.064	
1	345.000	-64.960	
1	346.000	-64.919	
1	347.000	-64.967	
1	348.000	-65.093	
1	349.000	-65.258	
1	350.000	-65.414	
1	351.000	-65.544	
1	352.000	-65.664	
1	353.000	-65.747	
1	354.000	-65.769	
1	355.000	-65.807	
1	356.000	-65.828	
1	357.000	-65.815	
1	358.000	-65.765	
1	359.000	-65.676	
1	360.000	-65.579	
1	361.000	-65.529	
1	362.000	-65.521	
1	363.000	-65.545	
1	364.000	-65.566	
1	365.000	-65.586	
1	366.000	-65.599	
1	367.000	-65.592	
1	368.000	-65.615	
1	369.000	-65.704	
1	370.000	-65.851	
1	371.000	-65.979	
1	372.000	-66.075	
1	373.000	-66.112	
1	374.000	-66.086	
1	375.000	-66.043	
1	376.000	-65.983	
1	377.000	-65.920	
1	378.000	-65.839	
1	379.000	-65.709	
1	380.000	-65.581	
1	381.000	-65.491	
1	382.000	-65.436	
1	383.000	-65.425	
1	384.000	-65.449	
1	385.000	-65.460	
1	386.000	-65.444	
1	387.000	-65.423	
1	388.000	-65.455	
1	389.000	-65.511	
1	390.000	-65.547	
1	391.000	-65.561	
1	392.000	-65.578	
1	393.000	-65.611	
1	394.000	-65.654	
1	395.000	-65.696	
1	396.000	-65.747	
1	397.000	-65.815	
1	398.000	-65.907	
1	399.000	-66.015	
1	400.000	-66.108	
1	401.000	-66.118	
1	402.000	-66.059	
1	403.000	-66.031	
1	404.000	-66.024	
1	405.000	-66.047	
1	406.000	-66.075	
1	407.000	-66.092	
1	408.000	-66.066	
1	409.000	-66.029	
1	410.000	-65.984	
1	411.000	-65.943	
1	412.000	-65.920	
1	413.000	-65.949	
1	414.000	-66.020	
1	415.000	-66.128	
1	416.000	-66.216	
1	417.000	-66.317	
1	418.000	-66.480	
1	419.000	-66.633	
1	420.000	-66.765	
1	421.000	-66.858	
1	422.000	-66.876	
1	423.000	-66.872	
1	424.000	-66.857	
1	425.000	-66.862	
1	426.000	-66.833	
1	427.000	-66.745	
1	428.000	-66.610	
1	429.000	-66.422	
1	430.000	-66.243	
1	431.000	-66.097	
1	432.000	-65.970	
1	433.000	-65.919	
1	434.000	-65.954	
1	435.000	-66.016	
1	436.000	-66.064	
1	437.000	-66.115	
1	438.000	-66.189	
1	439.000	-66.284	
1	440.000	-66.377	
1	441.000	-66.481	
1	442.000	-66.566	
1	443.000	-66.579	
1	444.000	-66.535	
1	445.000	-66.517	
1	446.000	-66.545	
1	447.000	-66.600	
1	448.000	-66.621	
1	449.000	-66.615	
1	450.000	-66.565	
1	451.000	-66.492	
1	452.000	-66.433	
1	453.000	-66.367	
1	454.000	-66.296	
1	455.000	-66.210	
1	456.000	-66.137	
1	457.000	-66.057	
1	458.000	-65.943	
1	459.000	-65.847	
1	460.000	-65.773	
1	461.000	-65.710	
1	462.000	-65.690	
1	463.000	-65.648	
1	464.000	-65.575	
1	465.000	-65.519	
1	466.000	-65.473	
1	467.000	-65.427	
1	468.000	-65.385	
1	469.000	-65.332	
1	470.000	-65.288	
1	471.000	-65.291	
1	472.000	-65.306	
1	473.000	-65.341	
1	474.000	-65.390	
1	475.000	-65.498	
1	476.000	-65.592	
1	477.000	-65.636	
1	478.000	-65.656	
1	479.000	-65.640	
1	480.000	-65.621	
1	481.000	-65.615	
1	482.000	-65.628	
1	483.000	-65.625	
1	484.000	-65.606	
1	485.000	-65.532	
1	486.000	-65.451	
1	487.000	-65.363	
1	488.000	-65.283	
1	489.000	-65.214	
1	490.000	-65.190	
1	491.000	-65.200	
1	492.000	-65.180	
1	493.000	-65.109	
1	494.000	-65.035	
1	495.000	-65.020	
1	496.000	-65.057	
1	497.000	-65.146	
1	498.000	-65.278	
1	499.000	-65.434	
