0,0,-70.0
0,1,-69.9783648292
0,2,-68.9641165795
0,3,-68.7932923551
0,4,-68.7942288679
0,5,-68.7796141298
0,6,-68.384705905
0,7,-67.735434322
0,8,-67.8979301844
0,9,-67.7924472179
0,10,-67.7240707693
0,11,-67.6448438931
0,12,-67.452790016
0,13,-67.2736503587
0,14,-67.2041830108
0,15,-67.1742814009
0,16,-66.2185601443
0,17,-66.0956626631
0,18,-66.3536718283
0,19,-66.503274891
0,20,-66.5911161668
0,21,-66.5944313726
0,22,-66.4474692998
0,23,-66.2354025759
0,24,-65.3907234886
0,25,-65.33768288
0,26,-65.385136552
0,27,-65.2619373231
0,28,-64.8728146646
0,29,-64.8373120115
0,30,-64.6498517569
0,31,-64.4290041045
0,32,-64.2171963784
0,33,-64.0811882982
0,34,-63.9357416188
0,35,-63.0849216964
0,36,-62.8864453013
0,37,-62.842645902
0,38,-62.8543896694
0,39,-62.7480809194
0,40,-62.3001909995
0,41,-62.0870916377
0,42,-61.9803217625
0,43,-61.8848717301
0,44,-61.6312786339
0,45,-61.4269361077
0,46,-61.4694806827
0,47,-60.6453959055
0,48,-60.4599922933
0,49,-60.0549415407
0,50,-59.6758909183
0,51,-59.3872112679
0,52,-58.1236957566
0,53,-58.0644245394
0,54,-57.7258845439
0,55,-57.7197553077
0,56,-57.6635341239
0,57,-57.4737945561
0,58,-57.5975825886
0,59,-57.2283703861
0,60,-55.8272785866
0,61,-55.5119489886
0,62,-55.4738097736
0,63,-55.0797177233
0,64,-54.8504651752
0,65,-70
0,66,-70
0,67,-69.3232472632
0,68,-68.2773586019
0,69,-67.7696720948
0,70,-67.0928895206
0,71,-66.2364918005
0,72,-65.386187109
0,73,-64.4930729157
0,74,-63.6662374966
0,75,-62.6091170145
0,76,-62.0974209926
0,77,-61.4294791441
0,78,-61.0876759089
0,79,-60.2903546956
0,80,-58.6223988894
0,81,-58.4243015541
0,82,-58.3654283218
0,83,-57.5603995057
0,84,-57.8565370438
0,85,-57.7316197622
0,86,-57.5984798729
0,87,-57.09556214
0,88,-56.9673278839
0,89,-56.3299314073
0,90,-56.0959341961
0,91,-55.9131439724
0,92,-55.1830604452
0,93,-54.1063387863
0,94,-70
0,95,-70
0,96,-69.1970984891
0,97,-68.4536278926
0,98,-67.682287313
0,99,-67.0457295784
0,100,-66.436364571
0,101,-65.7602431411
0,102,-64.5356670595
0,103,-63.8636235144
0,104,-63.2126035339
0,105,-62.9156944796
0,106,-62.2968717623
0,107,-61.8773482152
0,108,-61.3249719819
0,109,-60.8354369825
0,110,-60.4540317075
0,111,-60.0662184118
0,112,-59.8763970699
0,113,-59.544770983
0,114,-59.1926512458
0,115,-58.3962759023
0,116,-57.9259725884
0,117,-57.7646463766
0,118,-57.0785111602
0,119,-56.8683136869
0,120,-56.4315430589
0,121,-56.3170232855
0,122,-55.9736482265
0,123,-55.403590232
0,124,-55.2549301303
0,125,-54.5079246171
0,126,-70
0,127,-70
0,128,-69.2966366659
0,129,-68.5016210713
0,130,-67.7690472055
0,131,-67.0161950706
0,132,-65.5549648364
0,133,-64.8096023448
0,134,-64.3828246553
0,135,-63.8101562548
0,136,-62.3456303436
0,137,-61.8351806299
0,138,-61.5054770151
0,139,-61.1923398708
0,140,-60.9141592477
0,141,-60.3206012766
0,142,-60.0275583407
0,143,-59.7222445053
0,144,-59.4936768639
0,145,-59.2324898893
0,146,-59.073588892
0,147,-58.3997432339
0,148,-58.2784277312
0,149,-58.0000810121
0,150,-57.515575744
0,151,-57.3244718478
0,152,-57.1781800109
0,153,-57.0956000404
0,154,-57.0920442231
0,155,-56.3828786051
0,156,-56.2734186427
0,157,-56.2312921357
0,158,-56.1878675594
0,159,-56.2456872812
0,160,-56.2488445484
0,161,-56.1507200035
0,162,-55.5380119566
0,163,-55.4768214506
0,164,-54.9891149994
0,165,-70
0,166,-70
0,167,-67.5681445935
0,168,-67.1120072871
0,169,-66.5802941929
0,170,-65.518130312
0,171,-65.0094346269
0,172,-64.2464535604
0,173,-63.8855385455
0,174,-63.6290338556
0,175,-63.3557029263
0,176,-63.1570955349
0,177,-62.9385279112
0,178,-62.2926979052
0,179,-61.9153550978
0,180,-61.77365955
0,181,-61.2958383199
0,182,-61.1460386611
0,183,-60.9777746808
0,184,-60.8081217201
0,185,-60.5755614745
0,186,-60.2438588338
0,187,-59.6498118998
0,188,-59.4042053618
0,189,-59.4504287628
0,190,-59.5186710951
0,191,-59.5938906323
0,192,-59.5834664598
0,193,-59.6423663864
0,194,-59.7827530505
0,195,-59.9271222758
0,196,-59.8988967435
0,197,-59.9206429513
0,198,-59.9892718094
0,199,-60.0103080355
0,200,-59.9552546998
0,201,-59.8984537743
0,202,-59.7222400324
0,203,-59.7739442898
0,204,-59.4181783003
0,205,-59.5601821753
0,206,-59.6258290758
0,207,-59.7706429264
0,208,-59.8372796476
0,209,-60.0145338153
0,210,-59.4292259452
0,211,-59.6741678088
0,212,-60.0556898791
0,213,-60.1054785719
0,214,-59.9317822852
0,215,-60.0540117955
0,216,-60.2016740253
0,217,-60.509629132
0,218,-60.5759686427
0,219,-60.9739062053
0,220,-60.8942179204
0,221,-60.665088785
0,222,-60.928432523
0,223,-61.2888113816
0,224,-61.4361442888
0,225,-61.389055588
0,226,-61.5768471189
0,227,-61.2147754363
0,228,-60.9689535936
0,229,-61.2506214431
0,230,-61.4718762292
0,231,-62.1278547137
0,232,-62.3361414355
0,233,-61.8316665607
0,234,-62.0888991912
0,235,-62.5159447347
0,236,-62.9372864198
0,237,-63.168557621
0,238,-63.2398391963
0,239,-62.6564927941
0,240,-62.6293555531
0,241,-62.6782236648
0,242,-62.8666105268
0,243,-62.9115835925
0,244,-62.9185708363
0,245,-63.3220329263
0,246,-63.2412176021
0,247,-63.0897558187
0,248,-63.4304311417
0,249,-63.4682570079
0,250,-63.790581715
0,251,-64.0534589953
0,252,-64.4102862854
0,253,-64.867337792
0,254,-65.1809533527
0,255,-65.2950270724
0,256,-65.6917422594
0,257,-65.8256800807
0,258,-65.7239022681
0,259,-65.9301927871
0,260,-66.1572119659
0,261,-66.2724720799
0,262,-66.6241433371
0,263,-66.8957489453
0,264,-67.2007372726
0,265,-67.5635344623
0,266,-67.7680668571
0,267,-68.0194263527
0,268,-67.9962739852
0,269,-68.142378745
0,270,-68.3186250985
0,271,-68.6704239988
0,272,-68.8863601363
0,273,-68.0505204233
0,274,-68.3160851116
0,275,-68.2230862115
0,276,-68.0975672101
0,277,-68.299210999
0,278,-68.3550406282
0,279,-68.0617269364
0,280,-68.2373832008
0,281,-68.0749912013
0,282,-68.1527451572
0,283,-68.4656482312
0,284,-68.785897157
0,285,-68.4287401199
0,286,-68.6020852423
0,287,-68.984399975
0,288,-68.9471575973
0,289,-69.2336189192
0,290,-69.3516246744
0,291,-69.7115429281
0,292,-69.9760869466
0,293,-69.7669564967
0,294,-70.0491374085
0,295,-70.0524949568
0,296,-70.1624791334
0,297,-70.4562986136
0,298,-70.6160947916
0,299,-71.0911272109
0,300,-71.0442512721
0,301,-71.3349090909
0,302,-71.2197666922
0,303,-71.516408453
0,304,-71.6331554911
0,305,-71.8749561248
0,306,-72.1929168277
0,307,-72.5380699327
0,308,-72.8523486643
0,309,-73.119888187
0,310,-73.4141690274
0,311,-73.3140888334
0,312,-73.6192240079
0,313,-74.342767904
0,314,-74.6333161902
0,315,-74.9295749753
0,316,-75.020887977
0,317,-74.8218575945
0,318,-74.963748225
0,319,-74.8984614554
0,320,-75.1862699465
0,321,-75.1595624634
0,322,-75.1647572542
0,323,-75.2646591026
0,324,-75.3264495857
0,325,-75.6283517853
0,326,-75.6954581713
0,327,-75.7471791892
0,328,-75.9486803672
0,329,-75.082201471
0,330,-75.4321400538
0,331,-75.5610471669
0,332,-75.3470306654
0,333,-75.681868121
0,334,-75.6428536347
0,335,-75.6228713425
0,336,-75.8217986482
0,337,-75.5730640497
0,338,-75.9118328424
0,339,-76.2435607507
0,340,-76.3798796199
0,341,-76.5713841324
0,342,-76.3031578005
0,343,-76.1245806899
0,344,-76.392040587
0,345,-76.7303535305
0,346,-76.6004094047
0,347,-76.4147505448
0,348,-76.3067713813
0,349,-76.4417201455
0,350,-76.6086914218
0,351,-76.9079640214
0,352,-76.8116804592
0,353,-77.0258533457
0,354,-77.1207759377
0,355,-77.4692016368
0,356,-77.719636517
0,357,-78.2621043665
0,358,-78.4891245056
0,359,-78.3039953023
0,360,-78.540108319
0,361,-78.650769265
0,362,-78.340239067
0,363,-78.5009493815
0,364,-78.6217641312
0,365,-78.4038963135
0,366,-78.3920965006
0,367,-78.1452717894
0,368,-78.2693793121
0,369,-78.4661737998
0,370,-78.6981920603
0,371,-78.735959074
0,372,-78.8338753695
0,373,-78.7973391545
0,374,-78.7586504134
0,375,-79.1131174796
0,376,-79.0721351767
0,377,-79.352963604
0,378,-79.6568396091
0,379,-79.493641563
0,380,-79.563612122
0,381,-78.8087411722
0,382,-78.9767406102
0,383,-79.1981961808
0,384,-78.9371849116
0,385,-78.9165745283
0,386,-79.1240348376
0,387,-79.3048267705
0,388,-79.4726479805
0,389,-79.5836676616
0,390,-79.1245572836
0,391,-79.0808684247
0,392,-79.0143842991
0,393,-78.9892690018
0,394,-78.8694497544
0,395,-78.6570537631
0,396,-78.7541980548
0,397,-79.0992944275
0,398,-79.2743773618
0,399,-79.3758937704
0,400,-79.2877408417
0,401,-79.1265512024
0,402,-78.8268820432
0,403,-78.8102567287
0,404,-78.9982520567
0,405,-78.5494843673
0,406,-78.115935043
0,407,-78.376748252
0,408,-78.4953617672
0,409,-78.6056440828
0,410,-78.7367563206
0,411,-78.7867164403
0,412,-78.9685445137
0,413,-79.243760522
0,414,-78.9652788991
0,415,-79.3143947386
0,416,-79.0304567924
0,417,-79.0427489913
0,418,-79.0346042919
0,419,-78.8733208411
0,420,-78.9769606629
0,421,-78.8730918472
0,422,-78.892403069
0,423,-78.5251255953
0,424,-78.6798480778
0,425,-78.6103580138
0,426,-78.7365487382
0,427,-78.4869653248
0,428,-78.5712999727
0,429,-78.6674676833
0,430,-78.65654968
0,431,-78.840433009
0,432,-78.2950329689
